Town code/village code,Rural/Urban,Tehsil Name,District,sanitation_quantile,Sanitation_index,wealth_index_quantile,wealth_index
453806,Rural,Gwalior (Gird),Gwalior,5,1.709456925,5,4.526326038
453807,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,3,-0.979017363
453808,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-3.090286231
453809,Rural,Gwalior (Gird),Gwalior,1,-1.22364294,3,-0.3136640316
453810,Rural,Gwalior (Gird),Gwalior,4,-0.208600222,4,0.4057374173
453811,Rural,Gwalior (Gird),Gwalior,4,0.407061523,5,1.886774896
453812,Rural,Gwalior (Gird),Gwalior,3,-0.761319311,2,-1.326058725
453813,Rural,Gwalior (Gird),Gwalior,4,-0.2760692069,5,1.925104264
453814,Rural,Gwalior (Gird),Gwalior,2,-0.9595135084,4,1.155464712
453815,Rural,Gwalior (Gird),Gwalior,4,-0.2467671735,4,0.5948218716
453816,Rural,Gwalior (Gird),Gwalior,4,0.5099827383,5,3.148972165
453817,Rural,Gwalior (Gird),Gwalior,4,-0.4774450418,5,2.209638052
453818,Rural,Gwalior (Gird),Gwalior,4,0.3510283807,5,2.079239578
453819,Rural,Gwalior (Gird),Gwalior,4,-0.3872383446,4,0.06226221086
453820,Rural,Gwalior (Gird),Gwalior,4,0.6407173106,5,3.006808841
453821,Rural,Gwalior (Gird),Gwalior,5,0.9844996152,5,3.00611695
453822,Rural,Gwalior (Gird),Gwalior,4,0.3782497913,5,2.656608481
453823,Rural,Gwalior (Gird),Gwalior,4,0.1485332242,5,1.288653217
453824,Rural,Gwalior (Gird),Gwalior,4,-0.002265910694,5,2.842649977
453825,Rural,Gwalior (Gird),Gwalior,5,3.579933193,5,4.125435778
453826,Rural,Gwalior (Gird),Gwalior,5,2.573616484,5,4.350069124
453827,Rural,Gwalior (Gird),Gwalior,4,0.3515073482,5,2.378935856
453828,Rural,Gwalior (Gird),Gwalior,5,3.508835161,5,3.540704746
453829,Rural,Gwalior (Gird),Gwalior,5,0.7702688533,4,0.676082374
453830,Rural,Gwalior (Gird),Gwalior,4,0.2884901808,5,1.778677126
453831,Rural,Gwalior (Gird),Gwalior,4,0.5793920786,4,0.8489743806
453832,Rural,Gwalior (Gird),Gwalior,3,-0.5751446468,1,-1.793395707
453833,Rural,Gwalior (Gird),Gwalior,3,-0.765797522,4,-0.159759962
453834,Rural,Gwalior (Gird),Gwalior,4,0.6698062848,5,2.704211482
453835,Rural,Gwalior (Gird),Gwalior,5,1.243115042,5,2.552949522
453836,Rural,Gwalior (Gird),Gwalior,5,1.307049036,5,2.260006777
453837,Rural,Gwalior (Gird),Gwalior,5,4.747297043,5,5.46172055
453838,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-2.315517594
453839,Rural,Gwalior (Gird),Gwalior,4,-0.3325273855,4,1.088999382
453840,Rural,Gwalior (Gird),Gwalior,4,-0.3296899029,5,1.938722956
453841,Rural,Gwalior (Gird),Gwalior,4,0.1155912408,5,3.206686479
453842,Rural,Gwalior (Gird),Gwalior,4,0.1077396098,4,0.3343215192
453843,Rural,Gwalior (Gird),Gwalior,3,-0.7186922181,5,1.908158966
453844,Rural,Gwalior (Gird),Gwalior,3,-0.6096440061,5,2.348313789
453845,Rural,Gwalior (Gird),Gwalior,5,0.9820982397,5,2.234517788
453846,Rural,Gwalior (Gird),Gwalior,3,-0.7526378045,5,1.776056787
453847,Rural,Gwalior (Gird),Gwalior,5,1.449905561,5,3.785217739
453848,Rural,Gwalior (Gird),Gwalior,5,1.404623851,5,4.287851579
453849,Rural,Gwalior (Gird),Gwalior,4,-0.117505993,5,2.600529677
453850,Rural,Gwalior (Gird),Gwalior,3,-0.672862524,5,1.865353525
453851,Rural,Gwalior (Gird),Gwalior,4,-0.2917639741,4,0.3302179921
453852,Rural,Gwalior (Gird),Gwalior,3,-0.9061190296,4,0.3129131179
453853,Rural,Gwalior (Gird),Gwalior,1,-1.175560508,4,-0.196283167
453854,Rural,Gwalior (Gird),Gwalior,4,-0.1822935377,4,-0.08529770578
453855,Rural,Gwalior (Gird),Gwalior,5,0.9639013615,4,-0.07501899679
453856,Rural,Gwalior (Gird),Gwalior,4,-0.4196133335,4,-0.2337141825
453857,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-3.017586699
453858,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-1.803116941
453860,Rural,Gwalior (Gird),Gwalior,5,2.732121662,5,4.951125875
453861,Rural,Gwalior (Gird),Gwalior,2,-1.042726426,3,-0.4016132642
453862,Rural,Gwalior (Gird),Gwalior,4,-0.1765326571,5,2.896698711
453863,Rural,Gwalior (Gird),Gwalior,3,-0.6877524793,5,1.78766888
453864,Rural,Gwalior (Gird),Gwalior,5,0.8420013298,5,2.465654826
453865,Rural,Gwalior (Gird),Gwalior,5,1.802931087,3,-0.4695573489
453866,Rural,Gwalior (Gird),Gwalior,4,-0.5355456724,4,0.2620968371
453867,Rural,Gwalior (Gird),Gwalior,3,-0.7385420919,4,0.03419504687
453868,Rural,Gwalior (Gird),Gwalior,4,-0.4574821996,4,-0.2292364876
453869,Rural,Gwalior (Gird),Gwalior,2,-0.9640899719,2,-1.233668678
453870,Rural,Gwalior (Gird),Gwalior,2,-1.018483603,1,-2.008895271
453871,Rural,Gwalior (Gird),Gwalior,2,-0.9641025355,4,-0.03112887796
453872,Rural,Gwalior (Gird),Gwalior,4,-0.07397214216,5,2.711736174
453873,Rural,Gwalior (Gird),Gwalior,1,-1.196924803,1,-1.803874955
453875,Rural,Gwalior (Gird),Gwalior,5,2.0642475,5,3.128159587
453876,Rural,Gwalior (Gird),Gwalior,3,-0.824989443,4,-0.195214394
453877,Rural,Gwalior (Gird),Gwalior,4,-0.4602643107,4,-0.2389630185
453878,Rural,Gwalior (Gird),Gwalior,3,-0.5625776668,4,0.9000121449
453879,Rural,Gwalior (Gird),Gwalior,4,0.6254119246,5,2.288173211
453880,Rural,Gwalior (Gird),Gwalior,4,-0.3421026006,4,-0.1382765165
453881,Rural,Gwalior (Gird),Gwalior,4,-0.03428232117,5,3.855549369
453882,Rural,Gwalior (Gird),Gwalior,4,0.4219104975,5,3.486125777
453883,Rural,Gwalior (Gird),Gwalior,4,0.0533852951,4,1.220236721
453885,Rural,Gwalior (Gird),Gwalior,1,-1.191781611,4,-0.1061234919
453886,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,4,0.4501036669
453888,Rural,Gwalior (Gird),Gwalior,4,-0.460293534,4,0.1680739397
453889,Rural,Gwalior (Gird),Gwalior,5,1.104468832,5,3.45292702
453890,Rural,Gwalior (Gird),Gwalior,2,-0.9694955163,5,1.864279517
453891,Rural,Gwalior (Gird),Gwalior,1,-1.213632189,4,-0.09722756458
453892,Rural,Gwalior (Gird),Gwalior,3,-0.5841606292,4,0.6267188929
453893,Rural,Gwalior (Gird),Gwalior,5,1.688522321,5,7.458599914
453895,Rural,Gwalior (Gird),Gwalior,4,0.253988782,5,3.496403355
453896,Rural,Gwalior (Gird),Gwalior,5,1.451155018,5,5.137816589
453897,Rural,Gwalior (Gird),Gwalior,5,2.256664844,5,3.192198206
453898,Rural,Gwalior (Gird),Gwalior,4,-0.4217894412,5,3.431322158
453899,Rural,Gwalior (Gird),Gwalior,4,-0.4537996663,5,1.780762961
453900,Rural,Gwalior (Gird),Gwalior,1,-1.141340934,3,-0.5990624164
453901,Rural,Gwalior (Gird),Gwalior,1,-1.216346888,2,-1.419400549
453902,Rural,Gwalior (Gird),Gwalior,1,-1.222173514,1,-1.920051432
453903,Rural,Gwalior (Gird),Gwalior,2,-1.094262126,3,-0.7810779537
453904,Rural,Gwalior (Gird),Gwalior,3,-0.7614256734,3,-0.6000698403
453905,Rural,Gwalior (Gird),Gwalior,4,-0.2642737174,5,2.439623119
453906,Rural,Gwalior (Gird),Gwalior,2,-1.070432281,3,-0.8081322427
453907,Rural,Gwalior (Gird),Gwalior,5,1.213088395,4,0.9117472228
453908,Rural,Gwalior (Gird),Gwalior,3,-0.5928979359,3,-0.4151099472
453909,Rural,Gwalior (Gird),Gwalior,4,-0.3198883767,4,0.1944212928
453910,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-1.835665678
453911,Rural,Gwalior (Gird),Gwalior,2,-1.075884187,1,-1.832592973
453912,Rural,Gwalior (Gird),Gwalior,2,-1.012664995,2,-1.203898317
453913,Rural,Gwalior (Gird),Gwalior,3,-0.7824189727,5,2.354729199
453914,Rural,Gwalior (Gird),Gwalior,3,-0.5737709233,4,0.5389152132
453915,Rural,Gwalior (Gird),Gwalior,5,0.8390683099,4,-0.07371800044
453916,Rural,Gwalior (Gird),Gwalior,3,-0.7923131317,4,-0.205186228
453917,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,4,0.6497635703
453918,Rural,Gwalior (Gird),Gwalior,3,-0.6484047441,3,-0.8051682451
453919,Rural,Gwalior (Gird),Gwalior,5,0.744571917,4,0.4661049686
453920,Rural,Gwalior (Gird),Gwalior,2,-1.111319367,3,-0.8220888857
453921,Rural,Gwalior (Gird),Gwalior,3,-0.713261042,5,1.810363699
453922,Rural,Gwalior (Gird),Gwalior,4,-0.4829173084,2,-1.604527124
453923,Rural,Gwalior (Gird),Gwalior,1,-1.187477097,4,1.231350569
453924,Rural,Gwalior (Gird),Gwalior,2,-0.9645092272,4,-0.210114481
453925,Rural,Gwalior (Gird),Gwalior,3,-0.7907046852,3,-0.3768089261
453926,Rural,Gwalior (Gird),Gwalior,3,-0.6416457266,4,0.7296460935
453927,Rural,Gwalior (Gird),Gwalior,3,-0.8380634445,4,0.1858108699
453928,Rural,Gwalior (Gird),Gwalior,3,-0.9055811637,4,1.085168193
453929,Rural,Gwalior (Gird),Gwalior,4,-0.3249970197,4,0.9128873198
453930,Rural,Gwalior (Gird),Gwalior,4,-0.4132284872,5,1.260742583
453931,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,4,-0.1111238813
453932,Rural,Gwalior (Gird),Gwalior,2,-1.066361392,2,-1.335838966
453933,Rural,Gwalior (Gird),Gwalior,1,-1.175520481,5,2.089667414
453934,Rural,Gwalior (Gird),Gwalior,3,-0.8909887806,4,0.4229984075
453935,Rural,Gwalior (Gird),Gwalior,3,-0.7356662132,5,1.251128975
453936,Rural,Gwalior (Gird),Gwalior,3,-0.8683445697,3,-0.9486913618
453937,Rural,Gwalior (Gird),Gwalior,3,-0.6162044388,2,-1.386268016
453938,Rural,Gwalior (Gird),Gwalior,1,-1.155524212,5,1.564690535
453939,Rural,Gwalior (Gird),Gwalior,4,-0.3125026629,3,-0.5333796528
453940,Rural,Gwalior (Gird),Gwalior,4,-0.4625273981,4,-0.2304012829
453941,Rural,Gwalior (Gird),Gwalior,1,-1.199647219,1,-1.841340555
453942,Rural,Gwalior (Gird),Gwalior,3,-0.6828732021,3,-0.7082127849
453943,Rural,Gwalior (Gird),Gwalior,3,-0.8697137095,4,0.08115529408
453944,Rural,Gwalior (Gird),Gwalior,2,-0.9832701569,4,-0.04796261112
453945,Rural,Gwalior (Gird),Gwalior,5,0.7683234655,3,-0.6524656061
453946,Rural,Gwalior (Gird),Gwalior,1,-1.199579986,4,0.1319899235
453947,Rural,Gwalior (Gird),Gwalior,2,-0.9751501991,1,-2.009993886
453948,Rural,Gwalior (Gird),Gwalior,1,-1.149164415,1,-2.019638978
453949,Rural,Gwalior (Gird),Gwalior,2,-1.126507103,2,-1.45421014
453950,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-2.615939364
453951,Rural,Gwalior (Gird),Gwalior,3,-0.6412720709,2,-1.567886475
453952,Rural,Gwalior (Gird),Gwalior,2,-1.097086427,4,0.4509379141
453953,Rural,Gwalior (Gird),Gwalior,1,-1.21142235,2,-1.153241503
453954,Rural,Gwalior (Gird),Gwalior,3,-0.9124065849,3,-0.9316600338
453955,Rural,Gwalior (Gird),Gwalior,1,-1.145972665,1,-1.87131862
453956,Rural,Gwalior (Gird),Gwalior,3,-0.7118165227,1,-1.641342048
453957,Rural,Gwalior (Gird),Gwalior,2,-1.087817877,3,-0.4219510262
453958,Rural,Gwalior (Gird),Gwalior,3,-0.8633338705,3,-1.011419707
453959,Rural,Gwalior (Gird),Gwalior,1,-1.142542962,1,-2.042836837
453960,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,4,0.2592311879
453961,Rural,Gwalior (Gird),Gwalior,1,-1.198867011,1,-2.104631457
453962,Rural,Gwalior (Gird),Gwalior,3,-0.6204101941,3,-0.4526621036
453963,Rural,Gwalior (Gird),Gwalior,3,-0.5987866704,4,0.338045312
453964,Rural,Gwalior (Gird),Gwalior,2,-1.129251326,3,-0.8825910553
453965,Rural,Gwalior (Gird),Gwalior,5,0.7683234655,4,0.3040524242
453966,Rural,Gwalior (Gird),Gwalior,2,-1.110206682,3,-0.2862950022
453967,Rural,Gwalior (Gird),Gwalior,3,-0.6929857084,4,-0.02702824144
453968,Rural,Gwalior (Gird),Gwalior,2,-1.056597057,3,-0.5788429348
453969,Rural,Gwalior (Gird),Gwalior,3,-0.8044952101,4,0.6317854787
453970,Rural,Gwalior (Gird),Gwalior,4,0.3809757054,5,1.317355005
453971,Rural,Gwalior (Gird),Gwalior,1,-1.167189996,1,-1.773995773
453972,Rural,Gwalior (Gird),Gwalior,2,-0.9638597736,5,1.331790161
453973,Rural,Gwalior (Gird),Gwalior,3,-0.8903924595,4,0.3795349083
453974,Rural,Gwalior (Gird),Gwalior,3,-0.7094283065,2,-1.139301105
453975,Rural,Gwalior (Gird),Gwalior,3,-0.8295745297,3,-0.5626357398
453976,Rural,Gwalior (Gird),Gwalior,2,-1.08672429,2,-1.160679547
453977,Rural,Gwalior (Gird),Gwalior,3,-0.8020325848,4,0.7286308452
453978,Rural,Gwalior (Gird),Gwalior,2,-1.133420106,3,-0.4129857847
453979,Rural,Gwalior (Gird),Gwalior,1,-1.185573288,5,1.440442761
453980,Rural,Gwalior (Gird),Gwalior,4,-0.188207036,3,-0.6474742126
453981,Rural,Gwalior (Gird),Gwalior,2,-1.031092348,4,0.5460091391
453982,Rural,Gwalior (Gird),Gwalior,2,-1.119426629,4,0.1638261376
453983,Rural,Gwalior (Gird),Gwalior,4,-0.4549385941,4,0.0608117755
453984,Rural,Gwalior (Gird),Gwalior,4,-0.2594620998,3,-0.8867002036
453985,Rural,Gwalior (Gird),Gwalior,3,-0.6795416928,2,-1.541482872
453986,Rural,Gwalior (Gird),Gwalior,4,-0.4976443791,3,-0.9471141798
453987,Rural,Gwalior (Gird),Gwalior,2,-1.056300416,1,-1.707069372
453988,Rural,Gwalior (Gird),Gwalior,1,-1.22364294,2,-1.499006258
453990,Rural,Gwalior (Gird),Gwalior,1,-1.180870875,1,-2.692368593
453991,Rural,Gwalior (Gird),Gwalior,1,-1.148644915,2,-1.191067386
453992,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,2,-1.224385647
453993,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,2,-1.570033922
453994,Rural,Gwalior (Gird),Gwalior,1,-1.1503194,1,-2.807005824
453995,Rural,Gwalior (Gird),Gwalior,3,-0.846031348,1,-2.096491746
453996,Rural,Gwalior (Gird),Gwalior,1,-1.195626096,4,0.8720748883
453997,Rural,Gwalior (Gird),Gwalior,4,-0.4645311065,2,-1.311163182
453998,Rural,Gwalior (Gird),Gwalior,2,-1.084615605,2,-1.132718616
453999,Rural,Gwalior (Gird),Gwalior,1,-1.149795985,1,-1.886716728
454000,Rural,Gwalior (Gird),Gwalior,3,-0.6101997506,3,-0.6126740992
454001,Rural,Gwalior (Gird),Gwalior,3,-0.786259123,3,-0.2872112966
454002,Rural,Gwalior (Gird),Gwalior,2,-1.088161122,1,-1.635261628
454003,Rural,Gwalior (Gird),Gwalior,2,-1.04017234,3,-0.9220589806
454004,Rural,Gwalior (Gird),Gwalior,2,-0.9583988844,2,-1.535867136
454005,Rural,Gwalior (Gird),Gwalior,3,-0.8751711997,2,-1.296363483
454006,Rural,Gwalior (Gird),Gwalior,4,0.6694241947,5,1.31015645
454007,Rural,Gwalior (Gird),Gwalior,4,-0.03475298457,5,1.673910619
454008,Rural,Gwalior (Gird),Gwalior,3,-0.7311863778,5,2.910356117
454009,Rural,Gwalior (Gird),Gwalior,4,-0.4231707173,4,0.05364768327
454010,Rural,Gwalior (Gird),Gwalior,5,0.814313676,4,0.7564915252
454011,Rural,Gwalior (Gird),Gwalior,4,0.6336316396,4,-0.1225837129
454012,Rural,Gwalior (Gird),Gwalior,3,-0.6139793214,4,0.04653524264
454013,Rural,Gwalior (Gird),Gwalior,4,-0.4260197304,3,-0.4442061528
454014,Rural,Gwalior (Gird),Gwalior,2,-1.029319524,4,0.4766766698
454015,Rural,Gwalior (Gird),Gwalior,3,-0.6411594785,2,-1.586978328
454016,Rural,Gwalior (Gird),Gwalior,2,-1.059849747,2,-1.201287605
454017,Rural,Gwalior (Gird),Gwalior,1,-1.153740756,1,-1.991144247
454018,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,1,-3.090286231
454019,Rural,Gwalior (Gird),Gwalior,2,-1.0996827,4,-0.2030249367
454021,Rural,Gwalior (Gird),Gwalior,2,-0.9825065716,3,-0.9426441172
454022,Rural,Gwalior (Gird),Gwalior,1,-1.197164995,1,-1.839839072
454023,Rural,Gwalior (Gird),Gwalior,1,-1.233826765,3,-0.5984330966
454024,Rural,Gwalior (Gird),Gwalior,4,0.6377416488,4,1.134303914
454025,Rural,Gwalior (Gird),Gwalior,4,-0.225751921,5,2.435890034
454026,Rural,Gwalior (Gird),Gwalior,3,-0.9173112592,2,-1.585597721
454027,Rural,Gwalior (Gird),Gwalior,2,-1.022624704,2,-1.568163968
454028,Rural,Gwalior (Gird),Gwalior,2,-1.029967159,3,-0.9260977427
454029,Rural,Gwalior (Gird),Gwalior,5,1.230252552,5,2.221520685
454030,Rural,Gwalior (Gird),Gwalior,3,-0.7665482062,4,-0.1375192151
454031,Rural,Gwalior (Gird),Gwalior,1,-1.197400826,4,-0.124143888
454032,Rural,Gwalior (Gird),Gwalior,4,0.2199605396,5,1.728818686
802100,Urban,Gwalior (Gird),Gwalior,5,5.381816102,5,6.81252845
802100,Urban,Gwalior (Gird),Gwalior,5,4.115637407,5,4.394955668
802100,Urban,Gwalior (Gird),Gwalior,5,4.630353549,5,4.430223962
802100,Urban,Gwalior (Gird),Gwalior,5,6.10389071,5,8.816139085
802100,Urban,Gwalior (Gird),Gwalior,5,5.202575919,5,5.518326864
802100,Urban,Gwalior (Gird),Gwalior,5,5.810153555,5,8.016697881
802100,Urban,Gwalior (Gird),Gwalior,5,4.85306934,5,3.810408486
802100,Urban,Gwalior (Gird),Gwalior,5,6.057499331,5,5.172282774
802100,Urban,Gwalior (Gird),Gwalior,5,5.87220734,5,6.173539555
802100,Urban,Gwalior (Gird),Gwalior,5,5.770409858,5,4.580049269
802100,Urban,Gwalior (Gird),Gwalior,5,4.530756674,5,4.593365123
802100,Urban,Gwalior (Gird),Gwalior,5,5.278508545,5,4.274748423
802100,Urban,Gwalior (Gird),Gwalior,5,6.023157384,5,5.71716801
802100,Urban,Gwalior (Gird),Gwalior,5,6.087441977,5,6.777831109
802100,Urban,Gwalior (Gird),Gwalior,5,5.005120571,5,4.685162451
802100,Urban,Gwalior (Gird),Gwalior,5,4.894496952,5,4.413672563
802100,Urban,Gwalior (Gird),Gwalior,5,5.202865866,5,5.607104618
802100,Urban,Gwalior (Gird),Gwalior,5,5.994875932,5,6.358080429
802100,Urban,Gwalior (Gird),Gwalior,5,5.780864476,5,9.109610494
802100,Urban,Gwalior (Gird),Gwalior,5,5.128294708,5,8.183194404
802100,Urban,Gwalior (Gird),Gwalior,5,5.687800147,5,7.239343972
802100,Urban,Gwalior (Gird),Gwalior,5,5.628262205,5,7.910954353
802100,Urban,Gwalior (Gird),Gwalior,5,6.250424078,5,9.233557395
802100,Urban,Gwalior (Gird),Gwalior,5,4.929749126,5,5.540847734
802100,Urban,Gwalior (Gird),Gwalior,5,6.578181721,5,9.944074173
802100,Urban,Gwalior (Gird),Gwalior,5,6.412257543,5,9.075075861
802100,Urban,Gwalior (Gird),Gwalior,5,5.652724532,5,6.66413959
802100,Urban,Gwalior (Gird),Gwalior,5,6.174197768,5,7.454955628
802100,Urban,Gwalior (Gird),Gwalior,5,4.935886433,5,5.344876241
802100,Urban,Gwalior (Gird),Gwalior,5,5.734122753,5,9.616953512
802100,Urban,Gwalior (Gird),Gwalior,5,6.253760562,5,12.86203578
802100,Urban,Gwalior (Gird),Gwalior,5,6.209305827,5,8.824243593
802100,Urban,Gwalior (Gird),Gwalior,5,5.64381352,5,9.938114517
802100,Urban,Gwalior (Gird),Gwalior,5,5.695395472,5,5.244180467
802100,Urban,Gwalior (Gird),Gwalior,5,5.917623419,5,6.814570166
802100,Urban,Gwalior (Gird),Gwalior,5,5.449857112,5,6.133151451
802100,Urban,Gwalior (Gird),Gwalior,5,5.176229673,5,4.594737222
802100,Urban,Gwalior (Gird),Gwalior,5,4.315100538,5,3.658050518
802100,Urban,Gwalior (Gird),Gwalior,5,4.295445295,5,4.61143316
802100,Urban,Gwalior (Gird),Gwalior,5,5.666112573,5,5.691544166
802100,Urban,Gwalior (Gird),Gwalior,5,5.699584754,5,5.959639501
802100,Urban,Gwalior (Gird),Gwalior,5,6.357905928,5,7.478472925
802100,Urban,Gwalior (Gird),Gwalior,5,6.019293941,5,8.151964486
802100,Urban,Gwalior (Gird),Gwalior,5,6.228405962,5,7.918260237
802100,Urban,Gwalior (Gird),Gwalior,5,6.068328105,5,7.623986107
802100,Urban,Gwalior (Gird),Gwalior,5,5.859942732,5,8.087252421
802100,Urban,Gwalior (Gird),Gwalior,5,5.63099184,5,7.348019803
802100,Urban,Gwalior (Gird),Gwalior,5,5.37502765,5,6.235633215
802100,Urban,Gwalior (Gird),Gwalior,5,5.170697642,5,7.098464601
802100,Urban,Gwalior (Gird),Gwalior,5,5.240778135,5,6.385027274
802100,Urban,Gwalior (Gird),Gwalior,5,6.323538843,5,7.16752125
802100,Urban,Gwalior (Gird),Gwalior,5,5.206080053,5,6.031662241
802100,Urban,Gwalior (Gird),Gwalior,5,2.976153,5,6.239995425
802100,Urban,Gwalior (Gird),Gwalior,5,5.214056547,5,6.179893079
802100,Urban,Gwalior (Gird),Gwalior,5,5.751358876,5,8.314680844
802100,Urban,Gwalior (Gird),Gwalior,5,3.148443639,5,4.554048023
802100,Urban,Gwalior (Gird),Gwalior,5,5.455334541,5,5.602175306
802100,Urban,Gwalior (Gird),Gwalior,5,6.146700211,5,7.112890593
802100,Urban,Gwalior (Gird),Gwalior,5,5.927334205,5,11.86534385
802100,Urban,Gwalior (Gird),Gwalior,5,4.401483388,5,5.308484245
802100,Urban,Gwalior (Gird),Gwalior,5,3.619249184,5,6.386115562
802101,Urban,Gwalior (Gird),Gwalior,5,4.136502055,5,5.348906715
802101,Urban,Gwalior (Gird),Gwalior,5,2.337009718,5,4.334381104
802101,Urban,Gwalior (Gird),Gwalior,5,5.513737842,5,6.26562837
802101,Urban,Gwalior (Gird),Gwalior,5,5.772500264,5,6.75984517
802101,Urban,Gwalior (Gird),Gwalior,5,4.363036044,5,4.600347252
802101,Urban,Gwalior (Gird),Gwalior,5,3.300022256,5,4.34063927
802101,Urban,Gwalior (Gird),Gwalior,5,4.812178379,5,5.899223263
802101,Urban,Gwalior (Gird),Gwalior,5,2.387097005,5,4.377014476
454033,Rural,Dabra (Pichhore),Gwalior,4,0.5888848664,4,1.040356708
454034,Rural,Dabra (Pichhore),Gwalior,4,0.4902566486,4,0.492185296
454035,Rural,Dabra (Pichhore),Gwalior,5,4.00147753,5,6.919501932
454036,Rural,Dabra (Pichhore),Gwalior,4,0.5074411487,4,0.5264757169
454037,Rural,Dabra (Pichhore),Gwalior,2,-1.062273947,3,-0.5715285549
454038,Rural,Dabra (Pichhore),Gwalior,3,-0.8504046055,5,1.269580316
454039,Rural,Dabra (Pichhore),Gwalior,1,-1.233826765,3,-0.3157916714
454040,Rural,Dabra (Pichhore),Gwalior,2,-1.051278284,2,-1.050927777
454041,Rural,Dabra (Pichhore),Gwalior,4,0.3522786318,4,0.4526462221
454042,Rural,Dabra (Pichhore),Gwalior,5,1.470212607,5,1.952148159
454043,Rural,Dabra (Pichhore),Gwalior,4,0.195555652,4,1.212791568
454044,Rural,Dabra (Pichhore),Gwalior,3,-0.5636922664,2,-1.281845374
454045,Rural,Dabra (Pichhore),Gwalior,4,0.2986377683,4,0.713528602
454046,Rural,Dabra (Pichhore),Gwalior,4,0.4610084004,3,-0.7489398524
454047,Rural,Dabra (Pichhore),Gwalior,3,-0.678969059,3,-0.4865796845
454048,Rural,Dabra (Pichhore),Gwalior,4,-0.0717695738,3,-0.918271009
454049,Rural,Dabra (Pichhore),Gwalior,5,2.71053204,4,0.3797924247
454050,Rural,Dabra (Pichhore),Gwalior,4,0.6607037368,4,-0.1113754875
454051,Rural,Dabra (Pichhore),Gwalior,2,-1.061195935,1,-1.868435688
454052,Rural,Dabra (Pichhore),Gwalior,4,0.1866872233,5,4.002331229
454053,Rural,Dabra (Pichhore),Gwalior,4,-0.4991642651,3,-0.8937716397
454054,Rural,Dabra (Pichhore),Gwalior,2,-1.064219337,1,-1.788033077
454055,Rural,Dabra (Pichhore),Gwalior,3,-0.7717026917,3,-0.6269854315
454056,Rural,Dabra (Pichhore),Gwalior,4,-0.546655398,3,-0.7445086495
454057,Rural,Dabra (Pichhore),Gwalior,3,-0.6752782464,4,1.017191376
454058,Rural,Dabra (Pichhore),Gwalior,5,1.610769754,5,1.889348236
454059,Rural,Dabra (Pichhore),Gwalior,4,0.05521918853,4,0.3111372327
454060,Rural,Dabra (Pichhore),Gwalior,4,0.3988559421,1,-2.539497745
454061,Rural,Dabra (Pichhore),Gwalior,2,-1.064003734,2,-1.028973838
454062,Rural,Dabra (Pichhore),Gwalior,4,-0.03026256059,4,0.8006217826
454063,Rural,Dabra (Pichhore),Gwalior,1,-1.233826765,2,-1.598935888
454064,Rural,Dabra (Pichhore),Gwalior,3,-0.6371859966,2,-1.560038468
454065,Rural,Dabra (Pichhore),Gwalior,4,-0.4220218194,4,0.4277049175
454066,Rural,Dabra (Pichhore),Gwalior,4,0.08567857288,2,-1.251965636
454067,Rural,Dabra (Pichhore),Gwalior,2,-1.019967061,3,-0.876764174
454068,Rural,Dabra (Pichhore),Gwalior,3,-0.9021032088,4,-0.2399032761
454069,Rural,Dabra (Pichhore),Gwalior,4,-0.298754518,4,-0.1847622622
454070,Rural,Dabra (Pichhore),Gwalior,4,0.2953411592,2,-1.347833331
454071,Rural,Dabra (Pichhore),Gwalior,4,-0.5429832159,3,-0.4193065284
454072,Rural,Dabra (Pichhore),Gwalior,3,-0.7072612547,1,-2.781781443
454073,Rural,Dabra (Pichhore),Gwalior,1,-1.201826193,2,-1.598800844
454075,Rural,Dabra (Pichhore),Gwalior,1,-1.203432511,1,-2.586087017
454076,Rural,Dabra (Pichhore),Gwalior,1,-1.151076392,2,-1.602230779
454077,Rural,Dabra (Pichhore),Gwalior,1,-1.205564709,1,-1.871165845
454078,Rural,Dabra (Pichhore),Gwalior,2,-1.012398078,2,-1.309141477
454080,Rural,Dabra (Pichhore),Gwalior,3,-0.7539438644,2,-1.374892013
454081,Rural,Dabra (Pichhore),Gwalior,1,-1.153116065,1,-2.712474761
454082,Rural,Dabra (Pichhore),Gwalior,3,-0.7123869006,2,-1.088151349
454083,Rural,Dabra (Pichhore),Gwalior,3,-0.6046639926,4,0.01661211256
454084,Rural,Dabra (Pichhore),Gwalior,5,2.71053204,5,6.190101703
454085,Rural,Dabra (Pichhore),Gwalior,5,0.754605508,4,0.836639917
